seed,year,genre,family,emergenceYear,deathYear,singleOrientation,authoredBaseline,supply,retainedSupply,transitionSupply,floorSupply,decisions,singleDecisions,albumDecisions,decisionSingleSharePct,orphanDecisions,standaloneDecisions,promoDecisions,fulfilledUnits,marketSharePct,backorders,backorderRatePct,unitsPerSupply,settlementSingleUnits,settlementAlbumUnits,settlementSingleSharePct,meanAcceptance,meanEligible,meanCharted,meanRadio
1001,1969,BossaNova,Jazz,1962,1967,0.45,0.2,1,1,0,0,1,1,0,100,1,0,0,45970,0.03504016676344826,14312,23.741747121860588,45970,46063,0,100,0.2521016895604404,0.75,0.038461538461538464,0.04164337087912087
1001,1969,BritishBeat,Rock,1963,1967,0.75,0.35,46,8,35,3,46,3,43,6.521739130434782,3,35,8,557123,0.42466136236137886,145100,20.662951797363515,12111.369565217392,249823,307985,44.78655738175143,0.45500000000000174,128.65384615384616,0.3269230769230769,0.19125401373626377
1001,1969,BritishBlues,Rock,1964,,0.65,0.55,78,40,35,3,78,4,74,5.128205128205129,4,72,2,811271,0.6183831005079277,55323,6.38395834727681,10400.910256410256,281473,530541,34.663564913905425,0.6999173461538482,209.80769230769232,0.46153846153846156,0.13636833241758248
1001,1969,BritishPop,Pop,1964,1968,0.8,0.3,31,3,25,3,31,1,30,3.225806451612903,1,23,7,428241,0.326422363605522,143147,25.05250372776467,13814.225806451614,132794,296436,30.937725694848915,0.38961274999999923,163.42307692307693,0.09615384615384616,0.1418629010989011
1001,1969,Bubblegum,Pop,1967,1971,0.9,0.6,63,26,34,3,63,57,6,90.47619047619048,57,1,5,6239489,4.755987276021341,1080822,14.764700570781761,99039.50793650794,6241378,0,100,0.7244297142857122,31.03846153846154,6.711538461538462,2.144562151098901
1001,1969,Childrens,NonMusic,1950,,0.3,0.35,32,21,8,3,30,3,27,10,3,20,7,418603,0.31907589575113626,160686,27.73848631684703,13081.34375,180695,238449,43.11048231633997,0.3949752499999996,94.88461538461539,0.17307692307692307,0.20261105769230767
1001,1969,Classical,Classical,1945,,0.15,0.3,37,27,7,3,34,0,34,0,0,25,9,317341,0.2418899621683584,85347,21.194324141767325,8576.783783783783,86649,231307,27.251883908465324,0.33791405769230703,99.5576923076923,0.057692307692307696,0.17323691758241763
1001,1969,Comedy,NonMusic,1955,,0.15,0.4,56,37,16,3,56,1,55,1.7857142857142858,1,46,9,606188,0.46206066151840713,84686,12.257806778081097,10824.785714285714,285590,321327,47.055857720248405,0.5000612115384632,129.75,0.5,0.21492839285714294
1001,1969,ContemporaryFolk,Folk,1961,1969,0.5,0.4,24,14,7,3,24,3,21,12.5,3,18,3,504374,0.38445397152811517,151811,23.135396267820813,21015.583333333332,157815,347338,31.241029945382884,0.5198093653846176,140.6153846153846,0.11538461538461539,0.16311312362637367
1001,1969,Country,Country,1950,,0.65,0.6,176,139,34,3,176,15,161,8.522727272727273,15,138,23,7629205,5.815284217370748,474506,5.855416117381283,43347.755681818184,2727282,4905152,35.732795069043505,0.7917648571428534,548,24.98076923076923,1.5959064807692303
1001,1969,CountryRock,Country,1968,,0.4,0.55,35,16,16,3,35,32,3,91.42857142857143,32,0,3,1532147,1.1678635280860772,553585,26.541521154203895,43775.62857142857,1533042,0,100,0.7136306153846178,12.75,2.1923076923076925,0.917026401098901
1001,1969,DooWop,RhythmAndSoul,1954,1965,0.85,0.02,1,1,0,0,1,0,1,0,0,1,0,131545,0.10026884352616493,26641,16.84156625744377,131545,18269,113677,13.845815712488442,0.02599999999999985,41.78846153846154,0,0.0411207857142857
1001,1969,EasyListening,Pop,1950,,0.35,0.55,109,71,35,3,109,9,100,8.256880733944953,9,92,8,4616034,3.518525150005376,876269,15.954491221624153,42348.935779816515,1031490,3585818,22.33964032722097,0.6857861016483532,353.38461538461536,17.98076923076923,0.5717282664835164
