seed,year,genre,family,emergenceYear,deathYear,singleOrientation,authoredBaseline,supply,retainedSupply,transitionSupply,floorSupply,unavailableIdentityTransitions,annualFloorRequested,annualFloorReroutes,albumCapacityReroutes,decisions,singleDecisions,albumDecisions,decisionSingleSharePct,orphanDecisions,standaloneDecisions,promoDecisions,fulfilledUnits,marketSharePct,backorders,backorderRatePct,unitsPerSupply,settlementSingleUnits,settlementAlbumUnits,settlementSingleSharePct,meanAcceptance,meanEligible,meanCharted,meanRadio
1001,1967,LatinPop,Latin,1958,,0.6,0.35,39,25,11,3,4,3,0,0,39,1,38,2.5641025641025643,1,22,16,363870,0.275004548832353,145399,28.550530269857383,9330,236306,128142,64.83942839582053,0.4089424972527491,71.71153846153847,0.11538461538461539,0.2770707912087914
1001,1967,ProgressiveRock,Rock,1968,,0.25,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.175410978021978,0,0,0
1001,1967,ProtoMetal,Rock,1968,,0.4,0.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15027393131868164,0,0,0
1001,1967,ProtoPunk,Rock,1967,,0.4,0.15,14,5,6,3,3,3,0,0,14,9,5,64.28571428571429,9,0,5,256937,0.19418705516623597,84516,24.751869217725428,18352.64285714286,257280,0,100,0.22179859890109882,6.826923076923077,0.21153846153846154,0.19261779945054935
1001,1967,PsychedelicRock,Rock,1966,1971,0.45,0.85,36,19,14,3,0,3,0,0,36,2,34,5.555555555555555,2,32,2,198791,0.150241650223795,137372,40.86469956538941,5521.972222222223,166798,32245,83.7999829182639,0.9382109697802197,26.26923076923077,0.21153846153846154,0.15527938186813192
1001,1967,Reggae,Caribbean,1968,,0.8,0.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.07513694230769234,0,0,0
1001,1967,RnB,RhythmAndSoul,1949,1965,0.8,0.4,51,51,0,0,0,0,0,0,51,14,37,27.45098039215686,14,17,20,4673746,3.532309368969727,595281,11.297740550579832,91642.07843137255,4223662,451319,90.34607841186948,0.44742696978022,155.15384615384616,4.326923076923077,0.9679944532967029
1001,1967,RockAndRoll,Rock,1955,,0.85,0.35,146,105,38,3,5,3,0,0,142,21,121,14.788732394366198,21,17,104,9744994,7.365041576233234,2560584,20.808319609204865,66746.53424657535,8429884,1319338,86.46724836094613,0.45500000000000174,310.09615384615387,15.134615384615385,3.106688991758242
1001,1967,Rocksteady,Caribbean,1966,1968,0.8,0.12,19,9,7,3,4,3,0,0,19,1,18,5.2631578947368425,1,9,9,103445,0.07818134376003176,4088,3.801623687612175,5444.473684210527,39748,63958,38.32757988930245,0.12011649999999982,25.423076923076923,0,0.11418744230769225
1001,1967,SingerSongwriter,Folk,1967,,0.35,0.3,22,6,13,3,7,3,0,0,22,2,20,9.090909090909092,2,10,10,367136,0.27747291626161746,206896,36.0425899601416,16688,312552,54812,85.07964852299082,0.4133928159340654,14,0.75,0.21777811813186806
