seed,year,genre,eligibleArtistProjectOpportunities,retainedSelections,transitionSelections,annualFloorSelections,unavailableIdentityTransitions,annualFloorRequested,annualFloorReroutes,albumCapacityReroutes,singleDecisions,albumDecisions,orphanDecisions,promoDecisions,fulfilledUnits,settlementSingleUnits,settlementAlbumUnits
1001,1967,Comedy,72,41,28,3,4,3,0,0,3,69,3,15,494561,146640,348508
1001,1967,ContemporaryFolk,53,30,20,3,2,3,0,0,8,45,8,7,776209,546095,230821
1001,1967,Country,256,202,51,3,12,3,0,0,73,182,73,90,30794290,27618586,3183838
1001,1967,CountryRock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1967,DooWop,12,12,0,0,0,0,0,0,6,6,6,6,616136,568827,48009
1001,1967,EasyListening,182,132,47,3,12,3,0,0,31,150,31,24,8250732,3288553,4963688
1001,1967,Folk,48,48,0,0,0,0,0,0,8,40,8,23,4175034,1951934,2224945
1001,1967,FolkRock,65,23,39,3,11,3,0,0,56,9,56,9,6459694,6461614,0
1001,1967,Funk,31,4,24,3,2,3,0,0,22,9,22,9,3725106,3725439,0
1001,1967,GarageRock,87,40,44,3,7,3,0,0,9,78,9,35,1929923,1793962,137435
1001,1967,Gospel,92,58,31,3,3,3,0,0,5,86,5,12,1275626,867331,409403
1001,1967,HardRock,25,4,18,3,4,3,0,0,19,6,19,6,2407761,2408278,0
1001,1967,Jazz,182,134,45,3,4,3,0,0,17,165,17,82,12041377,6142614,5902841
1001,1967,LatinPop,46,28,15,3,7,3,0,0,9,37,9,12,1768932,1583593,186199
1001,1967,ProgressiveRock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1967,ProtoMetal,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1967,ProtoPunk,16,2,11,3,3,3,0,0,8,8,8,8,833242,833525,0
1001,1967,PsychedelicRock,38,15,20,3,2,3,0,0,2,36,2,4,210776,174132,36833
1001,1967,Reggae,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1967,RnB,193,139,51,3,14,3,0,0,61,131,61,110,20380015,19781606,603596
1001,1967,RockAndRoll,81,43,35,3,2,3,0,0,24,57,24,57,3883119,3188714,697408
1001,1967,Rocksteady,16,5,8,3,2,3,0,0,4,12,4,10,140786,117609,23394
1001,1967,SingerSongwriter,22,4,15,3,5,3,0,0,0,22,0,11,133169,81685,51703
1001,1967,Ska,23,18,2,3,1,3,0,0,1,21,1,19,325982,270391,56023
1001,1967,Soul,247,173,71,3,12,3,0,0,24,223,24,19,4118990,3638936,482380
1001,1967,SunshinePop,41,14,24,3,8,3,0,0,32,9,32,9,2031733,2033452,0
1001,1967,SurfRock,17,17,0,0,0,0,0,0,13,4,13,4,1334328,1335144,0
1001,1967,TeenPop,30,30,0,0,0,0,0,0,18,12,18,12,4657596,4301053,358051
1001,1967,TexMex,46,25,18,3,6,3,0,0,6,40,6,25,1730284,1644757,87008
1001,1967,TraditionalPop,184,131,50,3,6,3,0,0,18,165,18,120,16108502,9609123,6505181
1001,1968,AcidRock,72,35,34,3,2,3,0,0,6,65,6,3,1115199,1018239,97879
1001,1968,BaroquePop,31,11,17,3,1,3,0,0,23,8,23,7,323675,324449,0
1001,1968,Blues,74,55,16,3,2,3,0,0,8,65,8,23,2366594,1238064,1129620
1001,1968,BluesRock,34,11,20,3,2,3,0,0,24,10,24,10,2804238,2805273,0
1001,1968,Boogaloo,34,13,18,3,3,3,0,0,2,32,2,11,528112,387353,141203
1001,1968,BossaNova,5,5,0,0,0,0,0,0,5,0,5,0,185027,185455,0
1001,1968,BritishBeat,59,26,30,3,2,3,0,0,8,51,8,6,1550861,1308145,243512
1001,1968,BritishBlues,67,27,37,3,1,3,0,0,3,64,3,3,1249732,912461,337728
1001,1968,BritishPop,53,34,16,3,1,3,0,0,7,46,7,8,1846136,1498979,348070
1001,1968,Bubblegum,52,18,31,3,2,3,0,0,41,11,41,11,12231985,12232834,0
1001,1968,Childrens,65,44,18,3,4,3,0,0,9,53,9,14,816171,567333,249376
1001,1968,Classical,112,91,18,3,1,3,0,0,10,100,10,18,882408,276368,607176
1001,1968,Comedy,72,54,15,3,1,3,0,0,6,65,6,6,1031576,466477,565827
1001,1968,ContemporaryFolk,60,34,23,3,4,3,0,0,6,54,6,5,671198,376319,295493
1001,1968,Country,238,200,35,3,5,3,0,0,67,168,67,39,19160801,13864707,5301717
1001,1968,CountryRock,26,3,20,3,3,3,0,0,22,4,22,4,2763775,2764252,0
1001,1968,DooWop,3,3,0,0,0,0,0,0,1,2,1,2,311763,276555,35550
1001,1968,EasyListening,146,98,45,3,5,3,0,0,14,132,14,10,8124122,2482945,5643469
1001,1968,Folk,24,24,0,0,0,0,0,0,7,17,7,9,3614459,2118270,1497580
1001,1968,FolkRock,49,20,26,3,5,3,0,0,39,10,39,10,8287768,8289043,0
1001,1968,Funk,51,15,33,3,5,4,1,0,44,7,44,7,7465756,7467068,0
1001,1968,GarageRock,28,14,11,3,2,3,0,0,22,6,22,6,1900951,1899246,2560
1001,1968,Gospel,116,72,41,3,0,3,0,0,9,107,9,12,1565339,862226,703727
1001,1968,HardRock,47,15,29,3,3,3,0,0,38,9,38,9,4855241,4856261,0
1001,1968,Jazz,107,70,34,3,2,3,0,0,8,99,8,58,12243041,5500600,6745786
1001,1968,LatinPop,67,45,19,3,3,4,1,0,3,59,3,7,1066852,828588,238944
1001,1968,ProgressiveRock,21,5,13,3,1,3,0,0,16,5,16,5,1181216,1181571,0
1001,1968,ProtoMetal,16,3,10,3,2,3,0,0,11,5,11,5,1072192,1072550,0
1001,1968,ProtoPunk,27,3,21,3,4,3,0,0,18,9,18,9,2517849,2518269,0
1001,1968,PsychedelicRock,46,27,16,3,0,3,0,0,6,40,6,1,215693,117228,98620
1001,1968,Reggae,9,1,5,3,1,3,0,0,0,9,0,8,813515,792429,21223
1001,1968,RnB,168,121,44,3,6,3,0,0,44,123,44,69,12985046,11713128,1275868
1001,1968,RockAndRoll,50,22,25,3,1,3,0,0,14,34,14,33,2555549,1698637,858853
1001,1968,Rocksteady,11,7,1,3,1,3,0,0,0,11,0,9,527972,467552,60879
1001,1968,SingerSongwriter,30,10,17,3,4,3,0,0,2,27,2,5,305500,165362,140320
1001,1968,Ska,7,7,0,0,0,0,0,0,0,7,0,5,118709,51580,67548
1001,1968,Soul,245,156,86,3,10,3,0,0,32,212,32,4,5499560,4659876,840966
1001,1968,SunshinePop,39,10,26,3,5,3,0,0,27,12,27,11,1750131,1751413,0
1001,1968,SurfRock,6,6,0,0,0,0,0,0,2,4,2,4,937734,937985,0
1001,1968,TeenPop,29,29,0,0,0,0,0,0,10,19,10,19,5004754,4597669,408526
1001,1968,TexMex,44,25,16,3,1,3,0,0,7,37,7,17,1380424,1226824,154390
1001,1968,TraditionalPop,136,100,33,3,7,3,0,0,19,117,19,58,12840952,4226597,8619743
1001,1969,AcidRock,68,34,31,3,3,3,0,0,4,63,4,3,799147,419865,379559
1001,1969,BaroquePop,20,10,7,3,0,3,0,0,15,5,15,5,244314,245109,0
1001,1969,Blues,82,71,8,3,1,3,0,0,11,71,11,18,2549129,1077188,1473396
1001,1969,BluesRock,59,27,29,3,3,3,0,0,45,14,45,13,5476752,5478117,0
1001,1969,Boogaloo,20,15,2,3,0,3,0,0,2,18,2,8,624691,419062,206294
1001,1969,BossaNova,1,1,0,0,0,0,0,0,1,0,1,0,22629,22766,0
1001,1969,BritishBeat,48,20,25,3,3,3,0,0,7,41,7,4,1244481,946236,299082
1001,1969,BritishBlues,78,50,25,3,7,3,0,0,6,70,6,1,1018555,569459,449486
1001,1969,BritishPop,61,29,29,3,4,3,0,0,3,58,3,24,1555106,1165026,391398
1001,1969,Bubblegum,68,25,40,3,5,3,0,0,51,17,51,16,13473219,13474554,0
1001,1969,Childrens,58,40,15,3,2,3,0,0,3,54,3,12,695158,356377,339685
1001,1969,Classical,113,93,17,3,2,3,0,0,10,103,10,11,1302846,505473,798713
1001,1969,Comedy,77,52,22,3,1,3,0,0,7,70,7,6,1091393,403930,688157
1001,1969,ContemporaryFolk,39,30,6,3,0,3,0,0,3,36,3,1,546204,233143,313665
1001,1969,Country,218,185,30,3,3,3,0,0,45,172,45,21,18969369,11233223,7740574
1001,1969,CountryRock,42,13,26,3,4,3,0,0,30,12,30,11,4874883,4876131,0
1001,1969,DooWop,4,4,0,0,0,0,0,0,0,4,0,1,52723,1791,50993
1001,1969,EasyListening,165,117,45,3,6,3,0,0,23,140,23,4,9429489,2904479,6526673
1001,1969,Folk,19,19,0,0,0,0,0,0,6,13,6,5,3286472,2164938,1122478
1001,1969,FolkRock,46,17,26,3,2,3,0,0,38,7,38,7,6309722,6311214,0
1001,1969,Funk,51,17,31,3,1,3,0,0,42,9,42,8,7771777,7773165,0
1001,1969,GarageRock,11,11,0,0,0,0,0,0,9,2,9,2,937203,937627,0
1001,1969,Gospel,121,76,42,3,3,3,0,0,14,107,14,10,1950098,975794,975342
1001,1969,HardRock,63,29,31,3,5,3,0,0,49,14,49,12,5890948,5892518,0
1001,1969,Jazz,108,85,20,3,1,3,0,0,5,102,5,38,9142141,1783355,7361737
1001,1969,LatinPop,66,45,18,3,1,3,0,0,5,61,5,9,788404,440282,348709
1001,1969,ProgressiveRock,35,13,19,3,5,3,0,0,24,11,24,10,3720885,3721909,0
1001,1969,ProtoMetal,37,5,29,3,4,3,0,0,28,9,28,7,2061009,2061977,0
1001,1969,ProtoPunk,42,17,22,3,2,3,0,0,32,10,32,10,2686288,2687449,0
1001,1969,PsychedelicRock,44,29,12,3,0,3,0,0,3,41,3,0,257730,82148,175921
1001,1969,Reggae,20,7,10,3,3,3,0,0,1,19,1,9,664365,585969,78701
1001,1969,RnB,136,91,42,3,3,3,0,0,28,108,28,52,11189513,9497466,1695083
1001,1969,RockAndRoll,39,22,14,3,1,3,0,0,9,29,9,25,2150987,1137517,1015310
1001,1969,Rocksteady,2,2,0,0,0,0,0,0,0,2,0,1,71303,12665,58783
1001,1969,SingerSongwriter,47,32,12,3,3,3,0,0,5,42,5,2,1003727,711286,292569
1001,1969,Ska,2,2,0,0,0,0,0,0,0,2,0,0,54096,1257,52978
1001,1969,Soul,214,153,58,3,4,3,0,0,23,187,23,4,6515357,5325184,1192108
1001,1969,SunshinePop,24,8,13,3,2,3,0,0,19,5,19,5,913077,913736,0
1001,1969,SurfRock,3,3,0,0,0,0,0,0,1,2,1,2,227606,227704,0
1001,1969,TeenPop,7,7,0,0,0,0,0,0,1,6,1,5,2408189,1980730,428198
1001,1969,TexMex,41,26,12,3,0,3,0,0,5,34,5,9,913445,736598,177919
1001,1969,TraditionalPop,119,94,22,3,1,3,0,0,14,105,14,44,11101534,1871468,9233473
