seed,year,genre,eligibleArtistProjectOpportunities,retainedSelections,transitionSelections,annualFloorSelections,unavailableIdentityTransitions,annualFloorRequested,annualFloorReroutes,albumCapacityReroutes,singleDecisions,albumDecisions,orphanDecisions,promoDecisions,fulfilledUnits,settlementSingleUnits,settlementAlbumUnits
1001,1966,Blues,75,58,14,3,5,4,1,0,11,62,11,57,2984014,2552519,433750
1001,1966,BluesRock,38,4,31,3,7,3,0,0,31,7,31,7,2497053,2497681,0
1001,1966,Boogaloo,16,5,8,3,1,4,1,0,0,16,0,16,635703,624670,11482
1001,1966,BossaNova,63,24,36,3,8,3,0,0,63,0,63,0,2540932,2542459,0
1001,1966,BritishBeat,85,36,46,3,12,3,0,0,4,81,4,39,1384318,1192561,194519
1001,1966,BritishBlues,97,37,57,3,10,3,0,0,4,92,4,36,1752039,1603080,152450
1001,1966,BritishPop,94,54,37,3,7,5,2,0,13,81,13,39,4169689,3896137,277943
1001,1966,Bubblegum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1966,Childrens,48,24,21,3,7,3,0,0,1,47,1,35,858856,760278,99929
1001,1966,Classical,52,39,10,3,4,3,0,0,0,49,0,36,509056,419472,91485
1001,1966,Comedy,30,17,10,3,2,3,0,0,2,28,2,22,981277,891624,90774
1001,1966,ContemporaryFolk,52,23,26,3,7,3,0,0,3,48,3,30,933194,851310,83136
1001,1966,Country,246,198,45,3,3,6,3,0,85,161,85,126,21706785,20556662,1160275
1001,1966,CountryRock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1966,DooWop,21,21,0,0,0,0,0,0,8,13,8,13,498392,447863,51752
1001,1966,EasyListening,192,136,53,3,11,4,1,0,36,154,36,66,9213571,6744454,2474281
1001,1966,Folk,123,104,16,3,0,3,0,0,10,110,10,69,5590768,3719807,1875558
1001,1966,FolkRock,60,18,39,3,8,3,0,0,53,7,53,7,4294684,4296036,0
1001,1966,Funk,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1001,1966,GarageRock,77,27,47,3,10,4,1,0,10,66,10,40,2477371,2406014,73035
1001,1966,Gospel,71,39,29,3,5,3,0,0,4,67,4,54,1992562,1821665,172681
1001,1966,HardRock,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
